Serie ID;#Season;#Episode;Episode title;Length (minutes);Synopsis
80020542;4;10;Cosas que explosionan;44;Gordon escarba en el pasado de Pyg para intentar desenmascararlo mientras Lee reafirma su control sobre los Narrows y el Pingüino arremete contra Sofia.
80020542;4;11;Reina mata a caballo;44;El plan del Pingüino para atraer a Gotham a un viejo rival provoca una inesperada escalada de violencia. Alfred y Bruce discuten a cuenta del mal comportamiento de este.
80020542;4;12;Piezas de un espejo roto;44;Un nuevo y peculiar personaje echa raíces en Gotham, Alfred se adapta a la vida fuera de la mansión Wayne y Nygma apoya a Lee en su cruzada por reconstruir los Narrows.
80020542;4;13;Una hermosa oscuridad;44;Ivy deja tras de sí perfumadas tarjetas de visita mientras busca información sobre un proyecto secreto, Jerome se burla del Pingüino y Bruce ve su futuro en sueños.
80020542;4;14;Re-uniones;44;Sofia plantea sus exigencias sobre los Narrows, y un arrepentido Bruce va en busca de Alfred y su perdón. Un ataque que parece un acto de venganza sacude toda Gotham.
80020542;4;15;El barco se hunde, un gran aplauso;44;Gordon y Bullock buscan a un testigo clave para acabar con Sofia, Lee les propone al Pingüino y Nygma un plan para vengarse, y Selina le pide ayuda a Bruce.
80020542;4;16;Una de mis tres sopas;44;Una fuga masiva de Arkham desencadena el caos y hace correr la sangre en las calles. Bruce persigue a un viejo enemigo y Barbara lidia con dolorosos recuerdos.
80020542;4;17;Almuerzo obligatorio;44;"Jerome convoca la primera reunión de la ""Legión de Horribles"" y Nygma presenta un espectáculo en los Narrows. El Pingüino acude a Butch con una propuesta."
80020542;4;18;Esto es entretenimiento;44;Cuando Jerome plantea sus exigencias para Gotham, Gordon le propone un plan a Bruce. El Pingüino no las tiene todas consigo, y Barbara descubre su destino.
80020542;4;19;Hasta nuestras muertes y más allá;44;Una oleada de atracos mantiene ocupados a Gordon y Bullock. Una malvada presencia despierta de nuevo poniendo a Barbara en peligro y obligando a Selina a elegir bando.
80020542;4;20;Ese viejo cadáver;44;Es el caos. Los seguidores de Jerome asaltan la comisaría y Nygma planea la liberación de Lee. Bruce va teniendo más confianza en Jeremiah.
80020542;4;21;Un mal día;44;Bullock trata de detener un plan explosivo con ayuda de los héroes más improbables de la ciudad. Bruce atiende una llamada que remueve sus miedos más profundos.
80020542;4;22;Tierra de nadie;44;La oscura premonición de Ra's al Ghul se ha cumplido: el gobernador declara la ley marcial y Jeremiah conduce a Bruce a una trampa. Pero Barbara está lista para luchar.
70143844;1;1;Piloto;58;Jax está cada vez más harto de la creciente anarquía que impera en el club de motoristas al que pertenece, y su exmujer, una drogadicta, da a luz a su hijo.
70143844;1;2;Semillas;47;Un nuevo adjunto al jefe de policía llega a Charming, y Jax propone una forma no violenta de conseguir que pierda el rastro del club.
70143844;1;3;La feria;48;Los Hijos empuñan las armas para capturar a un agresor después de que la hija de una importante familia resulte asaltada. Entretanto, el ex de Tara le hace una visita.
70143844;1;4;La absorción;44;Los miembros del club ponen rumbo a Nevada para prestar ayuda a un club hermano, la Tribu del Diablo, que ha recibido amenazas de los Mayas.
70143844;1;5;La venganza;42;Un exmiembro del club, responsable del arresto de Opie, genera tensiones durante un acto benéfico. Mientras, la investigación del club sigue su curso.
70143844;1;6;Armas mortales;43;Cuando un camarada de guerra de Piney solicita un favor, será Jax quien tenga que ocuparse de todo. Además, alguien del pasado se pasa de visita.
70143844;1;7;Huesos del pasado;44;Cuando descubren unos huesos a las afueras de Charming, los secretos que Clay enterró reemergen. Además, la investigación de Kohn se vuelve personal.
70143844;1;8;Atracción;44;Se acerca el momento de pagar por las armas al Ejército Republicano Irlandés, y el club hace lo imposible por conseguir el dinero.
70143844;1;9;Y llegó el infierno;45;Los Hijos atienden a Cameron Hayes, gravemente herido, al tiempo que planean una revancha contra un grupo de moteros rival.
70143844;1;10;El lado bueno;44;Stahl presiona a las mujeres del club, y Jax ve en Unser la clave para salvar al grupo. Entretanto, Cherry revela información sobre su pasado.
70143844;1;11;Capibara;43;Jax debe elegir entre la amistad y su lealtad para con el club cuando un miembro es arrestado por asesinato y otro desaparece.
70143844;1;12;El sueño de los bebés;48;La solución que plantea Clay para pagar la defensa de Bobby deja al club en una posición vulnerable, y la feliz vuelta a casa de Abel acaba en conflicto.
70143844;1;13;El revelador;62;A raíz de una tragedia, el club deberá reevaluar sus lazos de hermandad.
70143844;2;1;Poder blanco;49;Tras la muerte de Donna, el club se encuentra dividido, y Clay aprovecha para acordar un nuevo trato de provisión de armas con el Ejército Republicano Irlandés.
70143844;2;2;Pequeños desgarros;44;La decisión tomada por Jax sin contar con la aprobación del club no le sienta nada bien a Clay, máxime cuando esta acarrea peligrosas repercusiones.
70143844;2;3;El apaño;43;La Liga da nuevos y audaces pasos en su cruzada por sabotear al club, cuyos miembros se ven obligados a tomar medidas... explosivas.
70143844;2;4;Eureka;43;"El club se mete en problemas cuando ponen rumbo norte en una carrera ""benéfica"". Mientras, en Charming, Gemma se ve en una comprometida situación con la Liga."
70143844;2;5;Golpe mortal;45;Charming y su pintoresco atractivo se convierten en objetivos de la Liga, quienes encuentran nuevas formas de provocar a los Hijos.
70143844;2;6;El cerebro;43;Zobelle incita a Clay a que tome represalias, lo que obliga a Jax a recurrir a una inusitada fuente para evitar la destrucción del club.
70143844;2;7;Gilead;46;La Liga tiene algunos miembros entre rejas, así que el club deberá forjar nuevas alianzas en la cárcel para sobrevivir.
70143844;2;8;La cena;39;El suministro de armas escasea, y el club recurre a medidas extremas para cumplir con el pedido de un cliente.
70143844;2;9;Negocios legales;43;El negocio de las películas para adultos se está convirtiendo en una carga, y Clay aprovecha la ocasión para resucitar el cártel de tráfico de armas.
70143844;2;10;Bálsamo;57;El nuevo negocio demuestra ser más fructífero de lo que el club hubiera pensado, y la agente Stahl toma nota de los jugosos beneficios.
70143844;2;11;A su servicio;48;Chibs hace un trato secreto con la agente Stahl para proteger a su mujer e hija. Entretanto, un confuso Opie busca tanto venganza como reconciliación.
70143844;2;12;La criba;47;La familia al completo se encierra mientras Jax y Clay se preparan para enfrentarse a la Liga. Weston descubre la verdad sobre los tratos de Zobelle.
70143844;2;13;Na Triobloidi;62;Mientras el club intenta echar de Charming a Zobelle y la Liga permanentemente, el regreso de ciertos rostros familiares plantea nuevos desafíos.
70143844;3;1;Entonces;52;Los Hijos siguen conmocionados tras el secuestro de Abel. Jax se ve particularmente afectado, y el dolor acentúa las dudas sobre su futuro en el club.
70143844;3;2;Engrasado;44;Jax y el club ayudan a un cazarrecompensas a cambio de obtener información sobre el paradero de Abel mientras Gemma se ocupa de ciertos problemas familiares.
70143844;3;3;La cuidadora;43;Falto de efectivo, el club aprovecha sus conexiones con el porno para divertir a los clientes de Lin, cosa que no sienta nada bien a cierto miembro.
70143844;3;4;Vuelta a casa;43;Mientras Jax y Clay se dirigen al norte en busca de Abel, Gemma intenta zanjar ciertos asuntos familiares que colean desde hace demasiado tiempo.
70143844;3;5;Vueltas y vueltas;46;Jax sella una improbable alianza para ayudar a su madre, a su hijo y al club. Entretanto, el club envía a Chucky de incógnito.
70143844;3;6;El empujón;43;Para proteger su territorio, los Hijos de la Anarquía deben ocuparse de un confidente en St. Thomas.
70143844;3;7;El círculo se amplía;44;Los Grim Bastards tienen un problema que podría poner en peligro los nuevos acuerdos comerciales del club.
70143844;3;8;El lodo del lago;59;Cuando el club principal visita a otra división, se producen fricciones entre ambos grupos.
70143844;3;9;Excursión;45;El club acepta un encargo de contrabando de armas para el Ejército Republicano Irlandés. Mientras, Margaret se ofrece a hacerle un favor a Tara.
70143844;3;10;En verdad;47;El Ejército Republicano Irlandés quiere pruebas de que uno de los suyos los ha traicionado, y los Hijos de la Anarquía pretenden dárselas.
70143844;3;11;La entrega;47;Mientras el club está en plena cacería humana, Jax se enfrenta a la decisión más difícil de su vida.
70143844;3;12;La boda de June;47;Uno de los miembros del club ha sido tomado como rehén, y Jax deberá elegir entre la venganza y lo que es mejor para Charming.
70143844;3;13;NS;62;El club trata de curar viejas heridas, pero se encontrará con la oposición de los rusos y la Oficina de Alcohol, Tabaco, Armas de Fuego y Explosivos.
70143844;4;1;Fuera;60;Recién salidos de prisión, Jax y los demás se reúnen con la familia, confrontan al nuevo alguacil de Charming y reevalúan sus alianzas empresariales.
70143844;4;2;Disparados;48;Los Hijos de la Anarquía se ven obligados a tomar una decisión que podría afectar al futuro del club.
70143844;4;3;Hormigas;43;El club da con un insólito enemigo cuando desaparece una pieza de su taller.
70143844;4;4;La venta;43;Mientras el club afronta una nueva iniciativa empresarial, Gemma da con una nuevo aliado en Charming.
70143844;4;5;Paquete;44;El sheriff presiona a Juice para sacarle más información, y el club recluta a un antiguo enemigo para detener las obras de Charming Heights.
70143844;4;6;Con x;43;La relación entre el club y el cártel peligra cuando un importante envío se ve comprometido.
70143844;4;7;Fruta para los cuervos;43;El club lidia con las consecuencias de una amenaza de muerte contra Tara, y Juice considera suicidarse.
70143844;4;8;Receta familiar;47;Los Hijos de la Anarquía dejan de lado una importante votación al verse obligados a lidiar con una peligrosa amenaza externa para el club.
70143844;4;9;El beso;47;En el club se enteran de que la banda de los Niners ha forjado una nueva alianza. Entretanto, Gemma y Unser encuentran el cuerpo de Piney.
70143844;4;10;Manos;43;Jax y Tara disfrutan de un atisbo de cómo sería la vida fuera del club, pero descubren lo difícil que resulta escapar de su realidad.
70143844;4;11;La llamada del deber;61;Un poderoso adversario pone en jaque los negocios del club con el cártel.
70143844;4;12;Quemado y purgado;47;El club negocia con los Irish Kings, unos traficantes de armas, para asegurar su futuro.
70143844;4;13;Ser, 1ª parte;47;Jax se enfrenta a un nuevo desafío que amenaza tanto a su familia como al club.
70143844;4;14;Ser, 2ª parte;43;Jax debe salvar enormes obstáculos mientras trata de poner fin al trato de tráfico de armas entre los Irish Kings y el cártel.
70143844;5;1;Soberano;61;Jax se hace cargo del club mientras una serie de eventos alteran el orden en Charming.
70143844;5;2;Autoridad conferida;49;Jax y el club se ven en aprietos cuando los pecados del pasado resurgen.
70143844;5;3;Uno debe morir;48;Una situación desesperada pone a prueba los vínculos familiares y del club.
70143844;5;4;Cosas robadas;46;Surgen complicaciones, y todos los Hijos se alían para enfrentarse a un nuevo adversario.
70143844;5;5;Pescando ballenas;46;Jax trata de orientar los esfuerzos del club hacia un nuevo negocio.
70143844;5;6;¡Qué pequeño es el mundo!;48;Jax presenta una nueva y peligrosa propuesta ante el club.
70143844;5;7;Peligro al volante;45;Cuando las cosas se tuercen, Jax toma cartas en el asunto.
70143844;5;8;Ablación;46;Las alianzas se ponen a prueba, y los vínculos se rompen.
70143844;5;9;Venganza a la italiana;53;Jax está cada vez más cerca de la verdad, pero aún hay obstáculos en su camino.
70143844;5;10;Crucificado;61;Previendo una reacción violenta, Jax pisa el acelerador con su plan.
70143844;5;11;Para uno mismo;61;Mientras Jax se apresura a poner todos sus asuntos en orden, Nero hace negocios con su antigua banda.
70143844;5;12;Darthy;61;Jax pretende que el club tome una nueva dirección.
70143844;5;13;Esto es lo que he logrado;62;Jax llega a un nuevo acuerdo al tiempo que se deshace de viejos problemas.
70143844;6;1;Paja;65;Un tiroteo en una escuela católica se relaciona con el negocio de tráfico de armas del club, mermando los esfuerzos de Jax por legalizar el SAMCRO.
70143844;6;2;Uno uno seis;58;Jax intenta dejar el negocio de las armas, pero los irlandeses se oponen. El primo de Nero paga el precio por su papel en el tiroteo de la escuela.
70143844;6;3;Penitencia;52;Toric mata a una prostituta por accidente, pero consigue sacarle partido a la situación. Clay maniobra para protegerse entre rejas.
70143844;6;4;El ángel de los lobos;63;Toric obliga a Otto a que le dé información. Galen se enfurece cuando Jax insiste en dejar el tráfico de armas, desencadenando un amargo conflicto.
70143844;6;5;El rey loco;63;Tara hace un pacto secreto con Lowen, y cuando el SAMCRO secuestra a algunos de los irlandeses, Jax trata de aplacar al IRA.
70143844;6;6;Salvando los muebles;63;Durante una cumbre de las divisiones de la Costa Oeste, Jax anuncia su ruptura con el IRA, y Bobby añade nuevos reclutas a la división de Charming.
70143844;6;7;Dulce y retorcida;53;Tara emprende una maniobra desesperada para huir de Charming con sus hijos eludiendo a Gemma. Mientras, el fiscal Patterson intenta volver a Nero contra el club.
70143844;6;8;Los fantasmas;53;El fiscal da a conocer el posible proveedor de las armas usadas en el tiroteo de la escuela. Las consecuencias serán inesperadas... y trágicas.
70143844;6;9;Juan 8:32;63;Jax entrega al IRA en un trato con la fiscal Patterson a cambio de inmunidad, y Clay da los primeros pasos de su plan para escapar de prisión.
70143844;6;10;Huang Wu;62;Mientras Jax y los irlandeses negocian con los últimos clientes del SAMCRO, la familia Cacuzza, los chinos tratan de chantajear a los Hijos.
70143844;6;11;Aon Rud Pearsanta;62;Bobby recibe un disparo mientras saca a Clay de prisión durante un traslado, y Tara sopesa qué van a hacer sus hijos y ella.
70143844;6;12;Eres mi sol;65;Las rivalidades dentro del club se recrudecen cuando Jax está a punto de lograr que el SAMCRO deje de traficar con armas de una vez por todas.
70143844;6;13;Trabajo de madre;82;Mientras Jax va en pos de Tara y sus hijos, Álvarez y Lin se enfrentan a los One-Niners, y Gemma pierde el control.
70143844;7;1;El viudo negro;76;Tras salir de prisión, Jax convierte la venganza por la muerte de Tara en una prioridad. Wendy deja la rehabilitación y se topa con Juice en su casa.
70143844;7;2;Trabajar y cobrar;53;Jax solicita ayuda a Nevada para acabar con Lin, mientras Unser investiga el asesinato de Tara y Gemma culpa a uno de los hombres de Lin.
70143844;7;3;Jugando con monstruos;54;"Jax se alía con otros grupos para derrocar a Lin y a Marks; Juice intenta reconciliarse con el club, y Nero se ve envuelto en la guerra entre bandas."
70143844;7;4;Pobres corderitos;52;Las alianzas de Jax le traen problemas mientras hace un trato con Tully que sale horriblemente mal, y los hombres de Lin ejecutan una brutal venganza.
70143844;7;5;Una extraña erupción;56;"Una traición dentro de los Hijos desemboca en una reyerta en el puerto; Jax acusa a Lin de matar a Tara, y Juice descubre que Gemma le ha mentido."
70143844;7;6;Si los pillas, te los cargas;63;"Los Hijos se ocupan de los cadáveres y la destrucción en Diosa; Jax consigue que sus rivales se vuelvan unos contra otros, y Juice abandona a Gemma."
70143844;7;7;Mangas verdes;62;Para debilitar a un poderoso club rival, el SAMCRO forma una improbable alianza, mientras que Abel escucha por casualidad una perturbadora confesión.
70143844;7;8;Separando cuervos;58;Mientras el SAMCRO trata de identificar a un traidor, Juice solicita prisión preventiva, y Jury acusa a Jax de convertir el club en todo aquello que su padre odiaba.
70143844;7;9;El hombre es de lo que no hay;62;Mientras Jax negocia con Marks el regreso de Bobby, Juice confabula para matar a Lin, y Jarry se entera de que Gemma ha hecho una acusación falsa.
70143844;7;10;Fe y abatimiento;71;El SAMCRO tiende una emboscada a Cartwright y sus hombres. Jax encuentra cierto consuelo con otra mujer, pero Abel le plantea preguntas difíciles.
70143844;7;11;El gran lamento;73;Aunque espera problemas, Jax especula acerca de Gemma y Juice. Unser le cuenta verdades como puños, y Gemma se entera de que Juice ha confesado a Jax.
70143844;7;12;Rosa de sangre;81;Mientras los grupos rivales se pelean por el territorio de Lin, Juice se enfrenta a Tully, y Gemma obliga a Jax y Unser a tomar una decisión.
70143844;7;13;Las buenas obras de papá;78;Jax cierra los asuntos pendientes, asegurando el futuro del club y de Wendy y los niños antes de cumplir, al fin, con el legado de su padre.
80117498;1;1;3 a.m.;51;El exmarine Frank Castle se toma la justicia por su mano mientras lucha por asimilar su traumático pasado.
80117498;1;2;Dos hombres muertos;57;Una misteriosa llamada telefónica obliga a Frank a actuar. Entretanto, Madani trata de encontrar sospechosos y Curtis entrega un mensaje.
80117498;1;3;Kandahar;58;Frank interroga a Micro dejando de lado las sutilezas. Brutales recuerdos de misiones de alto secreto arrojan luz sobre el pasado de Frank.
80117498;1;4;Suministros;49;Madani y Sam orquestan una delicada operación, Curtis intenta conectar con Lewis y Frank presiona a Micro para que se ensucie las manos.
80117498;1;5;Gunner;55;Frank y Micro tratan de obtener respuestas de un testigo muy reacio, Madani y Sam se enteran de una inminente investigación y Rawlins se topa con un fantasma.
80117498;1;6;La cabra de Judas;55;Frank se encuentra en muy mal estado, así que Micro recurre a Curtis. Madani y Russo siguen mezclando negocios y placer mientras Lewis lucha por sus derechos.
80117498;1;7;Punto de mira;49;Lewis se debate con las consecuencias de sus actos, Frank y Micro van tras la pista de otro espectro del pasado y Madani y Sam buscan micrófonos ocultos.
80117498;1;8;Acero frío;53;Russo se sincera con Madani acerca de su pasado, Sarah comparte con Frank su preocupación por su hijo y una operación encubierta acaba torciéndose.
80117498;1;9;Este lado hacia el enemigo;54;Tras una letal explosión, Karen se convierte en objetivo de un terrorista, cosa que disgusta a Frank. Entretanto, Curtis hace un siniestro descubrimiento.
80117498;1;10;Virtud de los depravados;49;Un ataque contra un importante político es examinado una y otra vez desde diferentes perspectivas. Madani afronta una dolorosa verdad.
80117498;1;11;Precaución extrema;52;Mientras el peligro se cierne sobre Sarah, Frank aprovecha la ayuda de un aliado inesperado para saciar su sed de venganza.
80117498;1;12;Mi hogar;51;Frank hace una confesión inculpatoria, Sarah se queda confusa tras un tiroteo y Rawlins decide acabar la faena de una vez por todas.
80117498;1;13;Memento mori;55;Implacable pese al agotamiento, Frank jura poner fin a la guerra que ha consumido su vida mientras las autoridades estrechan el cerco.
80117498;2;1;Bar de carretera;53;Frank, que viaja en coche por Michigan, se detiene en un bar de carretera a tomarse una cerveza. Sin embargo, evitar problemas no es lo suyo.
80117498;2;2;Lucha o huida;55;Frank y una Rachel reacia huyen mientras un temido adversario les pisa los talones. Entretanto, Russo recibe una visita inoportuna de Madani.
80117498;2;3;Agitar el agua;51;El pasado de Pilgrim cobra relevancia. Mientras, Frank y Rachel se encuentran bajo custodia policial, un sitio muy poco seguro.
80117498;2;4;Cicatrices;58;Rachel recuerda la noche en que todo cambió y le cuenta a Frank la verdad sobre su nombre. Russo se reúne con alguien de su infancia.
80117498;2;5;El juego;51;Según la filosofía de Frank, no hay trampa si sabes que algo va a ocurrir. Madani se sincera y Pilgrim planea una visita a un lugar indeseable.
80117498;2;6;Nakazat;57;Amy (anteriormente Rachel) revela fotografías que apuntan a una conspiración. Russo lee su propio informe. La versión de Madani sobre Russo es objeto de crítica.
80117498;2;7;Un mal día;52;El empeño de Madani de identificar a Pilgrim se ve obstaculizado. Russo y su equipo ponen en marcha su plan. Frank se encuentra con alguien del pasado.
80117498;2;8;El protector de mi hermano;49;Los recuerdos dolorosos se apoderan de Russo. La frustración de Frank asusta a sus seres queridos. Madani recibe una visita que le advierte de algo.
80117498;2;9;Una jodienda;58;Una gran recompensa anima a los peores sujetos de Nueva York a perseguir a the Punisher. Amy está nerviosa y busca ayuda. Russo y Krista piensan en el futuro.
80117498;2;10;Corazón sombrío;47;Madani y Krista discuten sobre a quién vale la pena salvar, Frank se prepara para asaltar el territorio de Russo. Pilgrim retoma viejos hábitos tras un encuentro.
80117498;2;11;El abismo;55;Amy se apresura a proteger a Frank, que yace indefenso en un hospital. Pilgrim recibe malas noticias, y Karen Page pide un favor.
80117498;2;12;Rumbo de colisión;50;¡Atención! Mahoney y Frank están a punto de dar un paseo inolvidable. Amy hace una entrada triunfal, Russo coge su dinero y se va, y Madani se sincera con Krista.
80117498;2;13;El torbellino;58;Frank, Pilgrim, Madani, Russo, Amy, Curt y la familia Schultz. La conclusión explosiva de la segunda temporada no escatima en munición.
80175802;1;1;Parte I;47;Durante una tarde de playa, una mujer mata a un hombre a cuchilladas en un ataque de furia, lo que conmociona a su pequeño pueblo.
80175802;1;2;Parte II;43;La juez pide una evaluación psicológica. El detective Ambrose le exige a Cora una explicación mientras él intenta poner un poco de orden en sus complicadas relaciones.
80175802;1;3;Parte III;43;Cora le suplica a Mason que le traiga a Laine de visita. La investigación de Ambrose da un giro inesperado cuando aparece nueva información.
80175802;1;4;Parte IV;43;Gracias a la hipnosis, los recuerdos de Cora empiezan a resurgir, enviándola a un oscuro rincón de su mente. Mason decide hacerse cargo del asunto.
80175802;1;5;Parte V;43;Siguiendo el rastro de una nueva pista, Ambrose se desplaza hasta un club con miembros muy poderosos. Visiones fragmentadas de un fatídico encuentro atormentan a Cora.
80175802;1;6;Parte VI;42;Ambrose arriesga su trabajo para ayudar a Cora, que recuerda que su fascinación por J.D. puso a prueba la lealtad hacia su hermana.
80175802;1;7;Parte VII;41;Cora regresa al pasado y sus siniestros recuerdos por fin salen a la luz.
80175802;1;8;Parte VIII;43;Ambrose, que ha encajado todas las piezas, persigue a un sospechoso. Cora recibe una inesperada visita antes de volver al juicio.
80175802;2;1;Parte I;46;Cuando un niño de 11 años confiesa haber asesinado a sus padres, el inspector Harry Ambrose regresa a su pueblo natal para ayudar a resolver el desconcertante caso.
80175802;2;2;Parte II;43;Ambrose y Heather interrogan a Vera y descubren que vive en Mosswood Grove, una comuna muy polémica. En el hogar de acogida, Julian sufre visiones aterradoras.
80175802;2;3;Parte III;43;Julian se somete a evaluación psicológica. Los recuerdos de Heather sobre Marin dan lugar a una revelación. Durante una fiesta, a Ambrose le asaltan imágenes del pasado.
80175802;2;4;Parte IV;43;"Heather busca a Marin tras escuchar una historia de una paciente psiquiátrica. Ambrose visita a Vera en Mosswood y se hace una idea del intenso ""trabajo"" del grupo."
80175802;2;5;Parte V;44;Heather discute con Vera acerca de Julian. Mientras los secretos de Mosswood empiezan a conocerse, Ambrose sobrepasa algunos límites para desvelar la verdad.
80175802;2;6;Parte VI;44;Ambrose habla con Vera, que empieza a contar cosas sobre el pasado de Mosswood. Ambrose se vale de nueva información para tenderle una trampa a alguien poderoso.
80175802;2;7;Parte VII;43;Vera monta en cólera cuando la policía lleva a cabo una redada en Mosswood. Heather y Ambrose prosiguen por su cuenta una frenética búsqueda que acaba en sorpresa.
80175802;2;8;Parte VIII;47;Julian, que se enfrenta a una difícil elección, le pide consejo a Ambrose. La desoladora verdad sobre el pasado de Marin por fin sale a la luz.
80215500;1;1;Capítulo 1: 1981;71;Un pescador gallego y diestro piloto de lanchas se mete en el contrabando de tabaco. En una visita a Panamá, recibe una propuesta para un nuevo negocio.
80215500;1;2;Capítulo 2: 1982;70;Sito cambia el tabaco por la cocaína. Cuando el mal tiempo en Galicia dificulta la descarga de su primer cargamento, la vida de Roque corre peligro.
80215500;1;3;Capítulo 3: 1983;67;El Gobierno español aprueba una ley sobre el contrabando. Darío y su nuevo equipo intervienen los teléfonos de los contrabandistas. Nieves acusa a Sito de haber cambiado.
80215500;1;4;Capítulo 4: 1984;65;La popularidad y las influencias de Sito se multiplican. Darío reúne pruebas y monta una redada. Entre los Charlines se desata una lucha por el poder.
80215500;1;5;Capítulo 5: 1985;64;Mientras los hombres se esconden en Portugal, las mujeres se ocupan del negocio en Galicia. Sito forma una nueva alianza que pone a prueba su amistad con Roque y Oli.
80215500;1;6;Capítulo 6: 1986;58;Darío encuentra a un nuevo confidente sediento de venganza. Camila se harta de las ausencias de Sito. El padre de los Charlines da una nueva oportunidad a sus hijos.
80215500;1;7;Capítulo 7: 1987;58;En Galicia, el narcotráfico trae consigo la drogadicción. Los Charlines asumen el riesgo de asociarse con los colombianos usando como garante una vida humana.
80215500;1;8;Capítulo 8: 1988;62;Carmen Avendaño y otras madres de drogadictos intensifican las protestas. En la cárcel, uno de los traficantes anota las transacciones en un cuaderno secreto.
80215500;1;9;Capítulo 9: 1989;60;En Madrid, el juez Garzón recibe las notas de Portabales y llama a Darío. El sicario colombiano herido de bala muere antes de que lo interroguen, pero aún hay esperanza.
80215500;1;10;Capítulo 10: 1990;68;Los traficantes se enfrentan a un juicio y Portabales testifica contra ellos. Sito le ofrece un último envío a Ballesteros si le ayuda a huir de Europa.
80211703;1;1;Maja;45;Tras un tiroteo en un instituto, la joven Maja Norberg es arrestada por la Policía. Según le informan, se la acusa de asesinato.
80211703;1;2;Bajo custodia;47;Cuando la inspectora Nilsson interroga a Maja con más detalle sobre su relación con Sebastian, la chica recuerda una fiesta salvaje que este organizó al empezar el curso.
80211703;1;3;El funeral;45;Una angustiada Maja ansía escapar de su celda el día que se celebra cierto funeral. En un flashback, su relación con Samir se estrecha mientras Sebastian va degenerando.
80211703;1;4;La reconstrucción;41;Maja rompe con Sebastian a cuenta de su comportamiento. Durante una reconstrucción del tiroteo, los recuerdos de aquel día regresan con violencia a la mente de la joven.
80211703;1;5;El juicio;49;Con una pena de 14 de años de cárcel en juego, Maja testifica sobre la verdadera naturaleza de Claes y sobre cómo su dieciocho cumpleaños se convirtió en un infierno.
80211703;1;6;Los testigos;48;Según el testimonio de un testigo que sobrevivió al tiroteo, la noche antes de la tragedia Sebastian organizó una fiesta que concluyó con una impactante confrontación.
70205672;1;1;Episodio 1;46;Teresa es una mujer humilde que se ve atrapada en el submundo como herencia de un peligroso amor.
70205672;1;2;Episodio 2;42;Teresa salva la vida gracias a una agenda y hace un trato con Epifanio. Pero la muerte y la sospecha la rodean, y alguien le tiende una trampa.
70205672;1;3;Episodio 3;42;Con la condición de revelarle la ubicación de la agenda, Teresa convence a Willy para que la lleve a San Diego. Allí, ella descubre que El Ratas la ha seguido.
70205672;1;4;Episodio 4;42;Teresa se va de México para probar suerte en el extranjero. Llega a España en medio de un juego sexual con el que pretende olvidar al Güero.
70205672;1;5;Episodio 5;42;Teresa acaba en manos de la policía como consecuencia de la venganza orquestada por una mujer que no soporta su belleza, aunque quizás pueda salvarse vendiendo su cuerpo.
70205672;1;6;Episodio 6;42;Aunque Céspedes decide cobrar la deuda de Sheila con una venganza, Teresa debe soportar una humillación para que no la deporte.
70205672;1;7;Episodio 7;42;"Teresa busca venganza con sus propias manos y le muestra a Sheila cómo es la Mexicana; la mafia está a punto de tender una trampa a Santiago como castigo por su traición."
70205672;1;8;Episodio 8;42;Teresa huye de nuevo por un delito que no cometió cuando la acusan del intento de homicidio de Sheila, mientras Santiago escapa de la trampa del clan Pernas.
70205672;1;9;Episodio 9;42;Teresa sucumbe a su deseo por Santiago, buscando olvidarse del Güero, solo para darse cuenta de que, para ella, la historia se repite en lo que a hombres se refiere.
70205672;1;10;Episodio 10;42;"Teresa vuelve a la pesadilla del narcotráfico con Santiago y decide abandonarle definitivamente por ese motivo; además, se enfrentará a Dris por ayudar a un amigo."
70205672;1;11;Episodio 11;40;Santiago se juega la vida y acepta un trato que le cuesta mucho dinero. En busca de un hijo desaparecido, Fátima se enfrenta a la crueldad de sus mentiras.
70205672;1;12;Episodio 12;40;Santiago se juega la vida por Teresa y termina matando a Josef para salvarla. Fátima tiene que recuperar a su hijo y huir con él de Marruecos.
70205672;1;13;Episodio 13;40;Teresa propone convertir a Santiago en un narcotraficante cuando el coronel Abdakelkader recibe una inesperada visita de la Mexicana.
70205672;1;14;Episodio 14;40;Teresa se mete en el mundo de las drogas, ya que para salvar su vida, debe empezar a traficar con hachís, sin saber que su ambición será su perdición junto a Santiago.
70205672;1;15;Episodio 15;40;Santiago es víctima de la envidia de Dris, quien decide delatarlo a la policía, pero es a Lalo a quien torturan para que cante todo lo que sepa.
70205672;1;16;Episodio 16;40;Una promesa de amor seduce a la Mexicana, que decide dejar su pasado atrás y entregarse a Santiago y la seguridad de seguir con él en la vida y en la muerte.
70205672;1;17;Episodio 17;40;Teresa y Santiago comienzan su primera misión y, sin saber cómo, se saltan las leyes con un cargamento de cocaína mientras les vigilan desde el aire.
70205672;1;18;Episodio 18;38;"Teresa tiene miedo de aceptar el amor, aunque Santiago le muestra cómo se siente, con sus celos y una propuesta; pero ella casi pierde la oportunidad de empezar de nuevo."
70205672;1;19;Episodio 19;40;Teresa vuelve a perder. Sabe que su amor significa la muerte del hombre al que quiere a su lado, y Santiago se enfrenta a ese destino por ser traficante.
70205672;1;20;Episodio 20;40;Teresa se gana el respeto en la cárcel tras salir airosa de una pelea a vida o muerte, pero Makoki se pone en su contra y podría complicarle mucho la vida.
